LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
6DTVN5EPO9,64.0,90115,87008,777,47,4,3.33,12,0.2,Bachelor's,Part-time,Divorced,No,No,Education,Yes,0
JSLWO7BYIB,34.0,138595,167139,697,47,4,16.96,48,0.84,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0
Z9V2YPQJ7O,56.0,64931,142945,798,37,1,21.56,12,0.52,High School,Unemployed,Divorced,No,Yes,Education,Yes,0
SDHOKZ4NDV,20.0,94081,21925,358,39,4,9.93,24,0.64,Master's,Self-employed,Married,No,Yes,Home,Yes,0
SUC45ZOTT1,52.0,145746,181111,716,101,2,14.72,60,0.67,High School,Self-employed,Divorced,No,Yes,Home,No,0
PDITU1BWKF,50.0,131832,10696,487,10,4,5.46,60,0.37,Master's,Part-time,Divorced,No,No,Other,Yes,0
OI2FEC0NIU,50.0,32317,17546,623,16,4,6.49,36,0.38,Master's,Part-time,Single,No,Yes,Education,No,0
0MFLYY8Y69,31.0,94089,7914,407,25,1,4.57,48,0.83,Master's,Self-employed,Married,No,No,Auto,No,0
M0S98UBZ50,30.0,61769,89383,514,51,1,21.53,12,0.38,PhD,Full-time,Divorced,Yes,No,Home,Yes,0
44RK71AZOG,44.0,48850,113939,524,102,1,22.61,60,0.43,Bachelor's,Part-time,Married,No,Yes,Business,No,0
31A5NF318J,52.0,56082,144137,434,89,2,7.61,60,0.22,PhD,Self-employed,Married,No,No,Home,Yes,0
RGR0VOVWGO,27.0,85329,14639,473,82,2,9.07,60,0.79,High School,Full-time,Married,No,Yes,Business,Yes,0
LJOLHPP3OQ,58.0,88652,179809,844,77,4,5.72,12,0.36,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
HLOBDTSNZC,29.0,114333,116251,397,60,4,15.52,24,0.12,Bachelor's,Part-time,Married,No,Yes,Education,Yes,0
ZEV1UKNJ0V,23.0,65876,224885,811,79,3,13.12,36,0.65,High School,Unemployed,Married,Yes,Yes,Auto,No,0
4T6COWDAFW,39.0,66539,131859,762,116,4,2.31,36,0.51,High School,Unemployed,Divorced,Yes,Yes,Other,Yes,0
MSECZAP5N2,30.0,122089,226967,743,5,4,12.68,48,0.4,Master's,Part-time,Single,No,No,Education,No,0
V7YZ0UDQFE,34.0,141815,145519,313,118,3,19.55,36,0.74,High School,Self-employed,Married,No,Yes,Home,Yes,1
BMK6CTU56N,49.0,111528,31041,728,7,2,9.73,12,0.34,Bachelor's,Part-time,Married,Yes,Yes,Other,Yes,0
6WDTKSG26X,65.0,22426,86172,557,70,2,7.26,12,0.56,High School,Unemployed,Divorced,Yes,Yes,Other,No,0
F70X9WOREQ,52.0,81474,145640,595,42,3,23.12,36,0.55,PhD,Full-time,Married,No,No,Auto,Yes,0
ON56KYALQS,40.0,34970,177610,650,16,4,18.0,36,0.3,PhD,Unemployed,Divorced,No,Yes,Home,Yes,0
YU12FWZITJ,57.0,17913,125773,762,99,2,24.26,24,0.25,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,1
C9SDQ7WYI3,67.0,60711,82952,827,94,1,11.14,24,0.25,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
XO6X1E4VQN,55.0,28811,119129,839,13,4,12.13,12,0.86,PhD,Unemployed,Divorced,Yes,Yes,Business,Yes,0
JHUEG5TMQT,45.0,21588,7346,613,78,2,2.25,36,0.45,High School,Part-time,Married,No,No,Business,Yes,0
IOWT4MJU0K,45.0,60033,11365,696,0,3,14.01,24,0.44,High School,Full-time,Divorced,Yes,Yes,Other,No,0
SJ9DOM7XIW,50.0,121266,73671,551,99,3,20.0,12,0.52,Bachelor's,Full-time,Single,No,Yes,Auto,Yes,0
D115SJQ850,68.0,83033,123775,718,25,4,4.27,60,0.29,Bachelor's,Unemployed,Married,Yes,No,Other,Yes,0
U3IHRIQKJ2,56.0,61148,58651,301,107,1,2.72,24,0.63,PhD,Unemployed,Single,Yes,Yes,Education,No,0
IWE04IK8AN,40.0,88593,123812,800,31,4,10.07,60,0.15,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0
PVKYDP4PS9,48.0,90895,205917,338,76,2,14.54,12,0.14,Bachelor's,Full-time,Divorced,Yes,No,Other,Yes,0
4NGUYQG0ET,67.0,103488,126772,753,26,1,17.3,60,0.42,High School,Full-time,Divorced,No,No,Education,Yes,0
EQ0BP5EB7X,39.0,87732,133724,846,96,1,20.85,12,0.43,Bachelor's,Part-time,Single,Yes,Yes,Business,No,0
YJRK11E0XS,35.0,16128,27912,796,101,3,4.02,36,0.44,PhD,Part-time,Divorced,No,No,Home,Yes,0
O5WPKC81SN,26.0,92861,140020,601,54,2,22.6,48,0.62,PhD,Self-employed,Divorced,Yes,Yes,Business,No,0
O43YARCGB3,63.0,106550,224136,528,26,2,3.99,48,0.82,Master's,Unemployed,Divorced,Yes,Yes,Home,No,0
2RK3UW1A3P,57.0,32619,27596,522,75,4,15.88,12,0.31,High School,Unemployed,Single,Yes,Yes,Auto,No,0
VJU8O8CJNV,62.0,47220,81248,679,112,4,15.52,24,0.18,Bachelor's,Self-employed,Single,No,Yes,Home,Yes,0
DSPJJNULUH,47.0,95338,143739,689,36,2,10.61,60,0.14,High School,Part-time,Married,No,No,Other,No,0
VMKK6FI5L2,35.0,15119,145843,350,68,2,23.49,60,0.4,High School,Unemployed,Divorced,No,Yes,Education,Yes,1
6SME753ZAP,63.0,84105,171500,557,36,1,11.41,48,0.85,High School,Part-time,Married,Yes,Yes,Other,No,0
H2MV558JAI,51.0,44101,135222,595,103,4,10.74,12,0.87,Bachelor's,Part-time,Single,Yes,Yes,Home,Yes,0
CSD37NNIUE,50.0,71853,183805,797,25,2,18.77,60,0.38,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,0
BQKNM8L8YV,50.0,87238,155530,577,118,1,9.93,60,0.7,PhD,Part-time,Divorced,No,No,Auto,No,0
WP0WJ3S7RT,48.0,102277,60106,834,32,4,20.47,24,0.79,Bachelor's,Part-time,Single,No,Yes,Auto,Yes,1
G0UMP1SLNB,63.0,133876,54575,364,82,1,6.49,24,0.45,PhD,Part-time,Married,Yes,No,Other,No,0
QTPV6EMEN9,27.0,141646,144560,797,38,1,6.53,60,0.11,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,0
ET8MHOXOQE,54.0,107947,46698,471,108,3,13.12,36,0.14,Master's,Part-time,Divorced,Yes,No,Home,Yes,0
0NT3WD8J3C,28.0,26182,107366,611,92,1,7.39,36,0.86,PhD,Full-time,Married,Yes,Yes,Auto,No,0
OA9WBG65EW,59.0,28310,188918,644,37,2,6.45,48,0.64,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0
T5SRLJB66E,61.0,104412,5426,526,81,4,11.76,36,0.42,High School,Part-time,Divorced,Yes,Yes,Other,No,0
FAAR036AMB,56.0,92821,143695,312,16,1,6.21,60,0.52,Master's,Self-employed,Married,Yes,Yes,Business,Yes,0
B1CKQVVQ2O,54.0,137749,189007,539,23,2,15.37,24,0.79,PhD,Part-time,Single,Yes,No,Business,Yes,0
IDV5NGDLLL,56.0,139129,156449,847,59,2,19.54,24,0.24,Master's,Self-employed,Divorced,No,No,Home,Yes,0
BYKR709QVA,52.0,47374,8406,765,18,4,20.08,24,0.39,Master's,Part-time,Divorced,No,No,Other,No,0
QKNNSBOYEH,53.0,29029,176604,841,13,1,13.06,60,0.24,High School,Self-employed,Divorced,Yes,Yes,Auto,Yes,1
BEOKJY87K3,25.0,36046,111458,549,62,1,3.48,12,0.21,Master's,Unemployed,Divorced,No,Yes,Education,No,0
Y0FEQ19JP7,46.0,116397,184068,367,0,1,4.76,24,0.25,High School,Self-employed,Married,Yes,Yes,Business,No,0
4210HV6RCE,24.0,78016,31094,777,63,2,10.38,60,0.25,PhD,Unemployed,Single,Yes,No,Home,No,0
JYY2G7H07G,35.0,26698,48112,849,33,1,19.5,24,0.41,PhD,Full-time,Divorced,No,Yes,Auto,No,0
HUX4LQ8R0R,69.0,90173,232829,300,34,1,14.73,12,0.53,High School,Full-time,Divorced,No,No,Education,Yes,0
NWB2MGZHY1,56.0,62508,132805,657,76,1,14.28,48,0.39,Master's,Full-time,Divorced,No,Yes,Other,No,0
QXM6S7S9WK,49.0,105091,231605,777,15,1,2.81,60,0.6,Master's,Unemployed,Divorced,Yes,No,Auto,Yes,1
ZMODQRRN02,62.0,42345,108348,519,32,4,14.31,36,0.44,Master's,Unemployed,Single,Yes,Yes,Other,Yes,0
QIA1U4JT13,63.0,38133,187196,605,38,3,22.7,48,0.58,PhD,Part-time,Married,Yes,Yes,Auto,No,0
KYV490MPY2,20.0,64404,224161,455,112,1,23.94,12,0.15,Master's,Full-time,Single,No,No,Other,Yes,0
TCC6616NHP,67.0,85159,54698,350,0,3,19.35,24,0.36,PhD,Unemployed,Single,No,Yes,Auto,Yes,0
VRJGAPERD2,37.0,56354,55160,398,80,3,16.03,24,0.46,High School,Unemployed,Single,Yes,Yes,Other,No,1
61RUNOZ0WE,22.0,95881,106337,615,72,3,4.59,36,0.77,Master's,Part-time,Single,Yes,Yes,Auto,Yes,0
ER1EZOL3DE,21.0,40268,17161,329,18,3,7.68,36,0.45,High School,Self-employed,Single,No,No,Business,No,0
9RI6ZVW8OJ,51.0,52758,130524,820,71,3,4.98,36,0.74,Bachelor's,Full-time,Divorced,Yes,No,Other,No,0
8XZDD8NGR0,55.0,143518,89884,411,32,4,13.05,60,0.19,Master's,Self-employed,Married,Yes,No,Home,Yes,0
JIXRVFV286,22.0,120868,100311,598,20,4,24.14,60,0.33,PhD,Full-time,Divorced,Yes,Yes,Auto,Yes,0
TP8T2HA69X,23.0,35448,56083,361,75,4,5.14,48,0.44,Master's,Unemployed,Married,Yes,No,Auto,Yes,0
D035UJIHWZ,47.0,107337,198876,424,57,1,20.86,24,0.76,High School,Self-employed,Single,No,No,Home,No,0
1L6IB24JPG,19.0,147845,185179,346,80,4,12.95,12,0.52,High School,Part-time,Single,No,No,Other,Yes,0
E9NPDN7EVM,59.0,54928,52934,594,105,2,19.29,36,0.22,PhD,Full-time,Married,Yes,Yes,Other,Yes,0
A0KIU07AHT,40.0,58927,184410,331,27,4,7.16,12,0.48,PhD,Part-time,Married,No,Yes,Auto,Yes,0
CFNS6QU5UL,46.0,145994,20663,784,73,4,10.15,24,0.8,High School,Full-time,Single,No,No,Home,No,0
Y11NBU2K5Q,63.0,88324,15440,501,27,4,18.59,24,0.26,PhD,Unemployed,Single,Yes,Yes,Home,Yes,0
W3V4PFX13G,23.0,110476,28524,419,104,4,4.21,36,0.79,Bachelor's,Self-employed,Married,Yes,No,Auto,Yes,0
U9T894H2GF,44.0,66553,180090,784,19,2,9.42,12,0.67,PhD,Part-time,Divorced,Yes,Yes,Education,Yes,0
8FYA1V4XB4,42.0,88853,80827,630,13,3,20.96,12,0.28,Bachelor's,Part-time,Single,Yes,No,Home,No,0
9AHDBALXX5,32.0,123430,214579,656,28,2,4.03,36,0.67,Bachelor's,Full-time,Single,Yes,Yes,Business,Yes,0
4SC9I0SAPU,51.0,84492,167929,449,52,4,10.16,48,0.44,High School,Self-employed,Married,No,No,Home,Yes,0
WSVM4ELEKG,43.0,86036,86735,301,92,4,23.52,48,0.21,High School,Part-time,Single,Yes,No,Home,Yes,0
S83634IXLD,36.0,17627,45978,695,57,2,8.62,48,0.28,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
P4XZILZT6P,25.0,103605,240213,753,48,3,12.19,24,0.39,PhD,Part-time,Divorced,Yes,Yes,Auto,Yes,0
AJD0RQME8Z,43.0,119579,188866,585,28,4,21.0,48,0.83,High School,Unemployed,Married,Yes,Yes,Other,No,0
F41QFFN50K,58.0,60622,207843,312,38,3,5.59,60,0.71,Master's,Self-employed,Married,No,No,Business,No,0
WAN6RTRBJQ,62.0,77422,218193,472,73,4,7.95,24,0.21,High School,Part-time,Married,No,Yes,Home,Yes,0
127B8PHYLP,35.0,118392,220423,400,44,3,20.25,12,0.24,High School,Self-employed,Divorced,No,No,Other,Yes,0
HB5UX05Y82,38.0,110474,194418,371,116,2,23.16,12,0.42,Bachelor's,Part-time,Divorced,No,No,Business,Yes,0
ETNFU9ZG4G,35.0,121464,68634,631,106,3,15.31,60,0.51,Bachelor's,Self-employed,Single,Yes,No,Home,No,0
9ERVJ4E3EV,45.0,80262,182186,300,98,1,18.84,24,0.58,Bachelor's,Unemployed,Single,Yes,Yes,Other,No,0
HOC3W9LASU,28.0,114089,115524,371,116,3,24.31,24,0.71,High School,Part-time,Divorced,Yes,Yes,Other,No,0
3MHOWX1MA6,34.0,100554,137392,442,23,4,4.77,48,0.46,High School,Self-employed,Single,Yes,Yes,Other,Yes,0
FQU2D0U525,40.0,112060,59358,356,29,2,22.62,48,0.67,PhD,Full-time,Divorced,Yes,Yes,Business,Yes,0
KDB5SXZGYX,62.0,99872,162100,822,88,1,24.95,60,0.42,Bachelor's,Full-time,Single,Yes,No,Business,No,0
8S9VI8P1SQ,33.0,16522,120553,429,107,2,5.12,60,0.63,High School,Full-time,Married,No,No,Auto,No,0
6J4F6493OH,57.0,81843,248746,669,105,1,24.91,60,0.87,PhD,Part-time,Single,No,Yes,Auto,Yes,0
IEL4C2S83H,37.0,92590,248415,692,10,2,8.58,12,0.89,High School,Full-time,Married,No,Yes,Home,Yes,0
MBXVFEOC8H,44.0,144121,36591,631,87,1,2.95,24,0.76,Bachelor's,Self-employed,Single,No,No,Business,No,0
C802K5E2ZL,64.0,22205,159879,554,39,4,8.03,12,0.75,PhD,Part-time,Married,No,No,Auto,Yes,0
XOWUQSDJJL,64.0,135720,244605,612,98,3,15.24,36,0.52,Master's,Self-employed,Married,Yes,No,Home,No,0
OE3H4KT4P6,69.0,79418,222797,620,34,4,8.28,24,0.35,PhD,Full-time,Married,Yes,No,Business,Yes,0
GELJF6ZDWQ,68.0,107056,138618,840,71,4,23.0,24,0.82,PhD,Full-time,Single,Yes,Yes,Home,Yes,0
HKH4KB2H9T,42.0,115153,196262,488,28,3,2.92,36,0.54,High School,Full-time,Single,Yes,Yes,Auto,Yes,0
H2GTVB4NZX,42.0,119819,211830,492,50,3,9.29,36,0.52,High School,Self-employed,Single,Yes,Yes,Education,Yes,0
50DTCCVS0T,25.0,43746,98380,388,57,4,24.66,12,0.62,Bachelor's,Full-time,Single,No,Yes,Education,No,0
IS0REEIHF8,61.0,67301,73086,445,94,1,11.79,12,0.48,Master's,Full-time,Divorced,Yes,Yes,Business,No,0
4JA2W55L1S,56.0,82516,22585,341,50,3,11.29,12,0.38,High School,Unemployed,Married,Yes,Yes,Home,No,0
TRKIHE143Q,18.0,84029,7646,768,45,3,18.66,60,0.33,High School,Part-time,Married,Yes,No,Business,No,0
68YFQDEI98,49.0,119613,196970,371,72,3,16.02,60,0.21,High School,Part-time,Single,No,Yes,Education,No,1
RRT25UA8JX,29.0,17168,160532,726,56,1,4.29,12,0.3,Master's,Full-time,Married,No,No,Education,No,1
SA23WSUIP1,64.0,135614,176830,467,23,4,20.87,36,0.83,Master's,Self-employed,Married,Yes,Yes,Education,Yes,0
M3D2IR7D1C,69.0,147696,92908,813,95,4,6.23,60,0.35,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes,0
4AQ826BGRA,46.0,72113,128359,463,4,1,19.26,12,0.4,High School,Part-time,Divorced,Yes,Yes,Education,Yes,1
3KRPF6YN4I,22.0,128066,163472,383,52,4,10.64,60,0.34,Master's,Full-time,Divorced,No,Yes,Other,No,1
P4FL8KR54N,58.0,60605,98732,780,35,1,22.62,24,0.62,Master's,Unemployed,Single,No,No,Education,Yes,0
HGABAOXF0Q,53.0,63828,111039,664,50,3,18.18,48,0.64,Master's,Full-time,Married,No,Yes,Home,No,0
YLLUCGLNFW,55.0,85493,119463,382,45,2,23.39,48,0.77,Bachelor's,Part-time,Married,No,Yes,Home,Yes,0
LCQQYVT1BH,22.0,91593,115614,694,107,4,8.6,12,0.77,Bachelor's,Full-time,Married,No,Yes,Home,Yes,0
6UA8V9Q4IV,27.0,112211,87518,659,86,3,8.14,48,0.74,High School,Self-employed,Single,Yes,Yes,Education,Yes,1
ZH2S6HW69L,50.0,27089,121428,822,4,4,11.72,60,0.51,High School,Unemployed,Divorced,No,No,Business,Yes,0
RHD2Q8WJ0I,31.0,135454,38427,512,57,2,18.88,48,0.26,Bachelor's,Full-time,Divorced,No,No,Education,No,0
Y0ORVBRZFE,69.0,127821,12727,307,103,4,5.69,60,0.65,Master's,Part-time,Single,Yes,No,Auto,Yes,0
01V44LYNNI,39.0,33248,12186,744,40,3,3.78,36,0.89,PhD,Self-employed,Married,Yes,No,Other,No,0
NBBRT69BMO,36.0,58717,228579,760,73,2,19.28,48,0.61,Master's,Part-time,Married,No,No,Home,Yes,0
C33A24OCN3,65.0,18009,242954,801,39,1,8.91,12,0.83,Bachelor's,Full-time,Married,No,Yes,Business,Yes,0
5B6MSBGTUL,65.0,127282,128126,457,41,3,17.94,48,0.53,Master's,Full-time,Married,Yes,No,Auto,Yes,0
X3P0LZGVWX,28.0,39794,72924,381,114,3,8.72,12,0.19,Bachelor's,Full-time,Married,No,No,Education,Yes,0
8FMK5C8YO4,22.0,72653,113486,355,48,4,3.22,60,0.64,Bachelor's,Full-time,Married,No,No,Other,Yes,0
6WJHO0BFKD,54.0,103107,78318,337,95,2,9.77,60,0.63,High School,Full-time,Divorced,Yes,Yes,Education,Yes,0
GDA17MQCBI,41.0,71752,71339,414,79,3,18.56,48,0.53,High School,Full-time,Married,Yes,No,Home,Yes,0
ZDE0TBT8YC,59.0,102616,44582,376,104,1,2.6,12,0.8,High School,Self-employed,Divorced,No,No,Auto,No,0
LAUTUYJFW6,45.0,99887,205204,707,77,1,23.9,24,0.66,PhD,Part-time,Divorced,No,Yes,Auto,Yes,0
JXGP723M0S,66.0,130807,104598,502,12,3,2.48,60,0.27,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0
Y0AW2V3COK,19.0,75311,109692,659,41,4,16.03,48,0.84,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
E4NAD40RAD,61.0,149897,120597,798,100,4,6.14,24,0.56,PhD,Self-employed,Married,Yes,Yes,Other,Yes,0
KJ4T3B9U40,47.0,146920,57975,667,17,3,19.81,60,0.18,High School,Full-time,Single,No,No,Auto,No,0
RLUWG2PTDF,30.0,60678,204155,395,53,2,22.0,12,0.74,PhD,Unemployed,Single,No,Yes,Business,No,0
1LCBM0BNH7,,128536,5963,346,81,1,11.25,60,0.4,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
KVPEVW6CPN,45.0,101159,235562,779,18,3,23.66,48,0.18,Master's,Part-time,Divorced,No,Yes,Education,Yes,0
EBVP52WOOP,28.0,60773,71826,652,50,1,16.79,48,0.73,PhD,Unemployed,Single,Yes,Yes,Home,No,1
J0VA2HJTK9,58.0,57240,10876,599,27,2,17.19,36,0.34,High School,Self-employed,Divorced,Yes,No,Other,Yes,0
PY8V4MXEJN,42.0,123686,221293,381,21,4,2.88,60,0.8,High School,Self-employed,Married,Yes,No,Education,No,0
OS4RLES6KZ,54.0,50732,228661,531,33,4,14.04,24,0.59,High School,Full-time,Married,Yes,Yes,Other,Yes,1
PWLFZFET7H,55.0,24199,15986,586,47,3,10.29,60,0.67,Master's,Full-time,Single,Yes,Yes,Other,No,0
4DYTEVOJPL,50.0,19702,55574,318,49,1,20.42,12,0.51,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,0
3V1DO06FNJ,34.0,25240,162071,499,31,1,8.02,60,0.89,Bachelor's,Part-time,Divorced,No,No,Business,Yes,1
4NUYASV04U,57.0,130107,112697,829,47,3,14.62,60,0.38,High School,Full-time,Married,No,Yes,Education,No,0
6X9OC5I5ZW,34.0,35508,126257,659,72,4,8.66,36,0.75,PhD,Part-time,Single,No,No,Other,Yes,0
VFEEATLDHC,26.0,52176,99725,803,24,4,2.51,48,0.59,Master's,Full-time,Single,No,No,Business,Yes,0
3ENJPJXZRG,46.0,68677,105355,729,53,3,16.86,60,0.66,PhD,Unemployed,Single,No,No,Home,No,0
E7H5Q04PUR,65.0,139090,65964,454,33,1,18.86,60,0.73,Master's,Full-time,Married,No,Yes,Home,Yes,0
DOGZ3R8RN1,53.0,111104,197042,325,42,1,4.04,12,0.53,High School,Unemployed,Single,Yes,Yes,Auto,No,1
N7JT2REBRK,33.0,119296,237575,821,17,2,15.24,60,0.34,PhD,Part-time,Married,No,No,Auto,No,0
04VC8POIDO,19.0,131810,131695,797,31,4,7.65,24,0.69,PhD,Self-employed,Divorced,Yes,Yes,Home,No,0
O5IV7DCUWH,66.0,145435,103759,509,27,2,5.99,36,0.74,PhD,Unemployed,Married,No,No,Auto,Yes,0
4MCPUDWQM2,36.0,92924,175008,658,66,3,13.19,12,0.62,Master's,Full-time,Single,Yes,Yes,Home,Yes,0
FA8TDTAETE,33.0,15026,198763,775,16,1,16.26,24,0.33,PhD,Unemployed,Married,Yes,No,Auto,Yes,1
ACRRCM2GIJ,24.0,120971,96712,430,29,4,11.95,12,0.63,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,0
T8HUPSTBZG,32.0,24183,162710,307,16,3,7.49,60,0.66,High School,Unemployed,Single,No,Yes,Home,No,0
NZRRY4KWH9,44.0,67825,146222,673,98,1,15.49,24,0.41,Master's,Self-employed,Divorced,No,Yes,Home,Yes,0
ZC7HD04525,48.0,37448,163516,802,105,4,16.35,24,0.29,High School,Full-time,Divorced,Yes,No,Business,No,0
1GWODXGDHS,32.0,60717,104044,461,9,3,23.94,48,0.75,Bachelor's,Self-employed,Divorced,Yes,No,Other,Yes,0
BII62S29W3,37.0,72066,69795,486,5,4,16.28,36,0.74,High School,Unemployed,Single,Yes,No,Auto,Yes,0
1LQAFVF4U2,48.0,82186,240809,801,113,1,23.6,12,0.57,PhD,Unemployed,Married,No,No,Business,Yes,0
IVB4BID9Z3,36.0,141901,60292,597,2,4,5.86,24,0.3,PhD,Full-time,Single,No,Yes,Auto,Yes,0
ELV18DZVB1,26.0,118642,146918,394,10,1,18.28,24,0.76,PhD,Unemployed,Single,No,No,Home,No,0
VOAS19PIZJ,20.0,25341,59048,715,85,1,20.13,24,0.78,Bachelor's,Part-time,Single,No,No,Auto,No,1
1BDHFEJJOR,37.0,46320,84044,653,67,1,3.73,48,0.84,Bachelor's,Full-time,Single,No,Yes,Home,No,0
1XLD8RGCJH,35.0,92994,246971,706,100,4,7.18,36,0.14,Master's,Part-time,Divorced,Yes,No,Business,Yes,0
CWVFL9LG85,56.0,125959,187796,434,5,1,9.98,48,0.25,Master's,Part-time,Single,Yes,No,Auto,No,0
0JEPQQWSZ4,66.0,17787,153107,452,31,1,7.43,36,0.32,High School,Unemployed,Married,Yes,No,Other,Yes,1
BFO3KSO19V,53.0,80176,244401,336,75,3,13.05,36,0.27,PhD,Full-time,Divorced,Yes,No,Business,Yes,0
TXD4GJSCC6,28.0,82555,201154,732,84,2,5.16,36,0.63,High School,Unemployed,Married,Yes,Yes,Education,No,0
V8LRT2PC4Q,47.0,140428,21912,715,36,2,11.93,24,0.44,High School,Unemployed,Divorced,Yes,No,Education,No,0
EEDC4NWHP3,68.0,147978,40981,540,47,3,5.67,60,0.75,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0
S3HD8O45KG,28.0,45097,202766,800,33,3,11.05,36,0.74,Bachelor's,Unemployed,Married,No,No,Business,Yes,0
P8Y37Z28OT,37.0,89209,202320,623,105,2,10.98,60,0.53,PhD,Part-time,Single,No,Yes,Home,Yes,0
UGMIIG8PEW,19.0,118487,148082,544,49,4,16.03,12,0.81,Master's,Self-employed,Single,Yes,No,Auto,Yes,0
BBVBOKVRKH,42.0,42218,171195,539,115,3,8.97,36,0.43,High School,Self-employed,Married,Yes,Yes,Other,Yes,0
76CCY76BG4,63.0,64039,195071,716,50,1,23.12,12,0.15,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
15VYJXZI3J,39.0,26536,51330,369,100,1,16.5,60,0.15,High School,Self-employed,Single,No,Yes,Other,No,0
WVXRXXD06J,26.0,44383,68424,776,45,3,13.29,60,0.62,Master's,Full-time,Single,Yes,No,Business,Yes,0
VXAIYA21FH,30.0,19045,9065,331,61,3,22.53,24,0.29,Bachelor's,Unemployed,Single,No,No,Business,Yes,0
CV906NCACH,30.0,112267,132694,561,20,4,5.94,60,0.27,PhD,Part-time,Single,Yes,Yes,Home,No,0
HQSV2BSSOB,67.0,106364,218710,703,9,2,11.25,24,0.86,PhD,Self-employed,Married,No,Yes,Auto,Yes,0
4OKJFR9OKW,50.0,67674,26623,600,93,1,10.13,36,0.41,PhD,Unemployed,Single,Yes,No,Home,Yes,0
XAQKH11ZBE,20.0,18287,161235,493,16,4,8.76,60,0.23,Master's,Full-time,Married,No,Yes,Education,No,1
P3IGUBUB0K,38.0,15804,7755,409,47,1,17.83,24,0.63,Bachelor's,Part-time,Divorced,Yes,No,Home,Yes,0
XDJQ20Z84A,,95679,18343,361,6,1,6.64,12,0.49,Master's,Part-time,Single,Yes,No,Other,Yes,0
AVXSCDR0TX,29.0,39676,81294,441,89,2,20.01,24,0.17,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
A7GA6NYVZL,55.0,33006,188317,407,92,3,24.19,48,0.55,Master's,Full-time,Single,No,No,Home,No,0
J88G3IPK5T,55.0,109357,58126,455,103,2,16.57,48,0.61,PhD,Full-time,Single,No,Yes,Other,No,0
SFSH9A5JAK,29.0,130734,220654,783,1,2,2.44,24,0.28,Bachelor's,Unemployed,Divorced,Yes,No,Home,No,0
JV1SOKVUS3,39.0,24266,8585,341,20,2,16.09,48,0.37,Master's,Unemployed,Married,No,No,Business,No,0
95GURIAF0E,64.0,35003,240643,541,60,2,2.26,24,0.37,Master's,Self-employed,Divorced,Yes,No,Business,No,0
QNE74CYT9L,20.0,59084,167011,722,90,4,10.33,48,0.63,High School,Unemployed,Married,No,Yes,Home,Yes,0
L1NX1909O4,54.0,104338,92480,736,94,4,20.3,24,0.73,Master's,Unemployed,Divorced,No,No,Home,No,0
C26QRU7BOF,39.0,142634,13707,780,100,3,17.06,48,0.3,Master's,Part-time,Married,No,No,Business,Yes,0
O3O4MNZNS6,65.0,54821,236058,511,55,4,20.66,60,0.67,Bachelor's,Full-time,Married,No,Yes,Home,No,0
OMGXVA3B76,47.0,40793,21586,655,38,1,22.42,12,0.67,Bachelor's,Full-time,Divorced,No,Yes,Business,No,0
F4BUBYM2S3,48.0,67284,242376,817,109,3,8.25,36,0.82,High School,Unemployed,Single,No,No,Auto,No,0
WRBUH95HNY,47.0,91796,43994,304,96,3,6.6,36,0.81,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
ID3GHYPX7Q,62.0,40379,91223,747,86,3,22.96,24,0.49,Master's,Unemployed,Divorced,Yes,No,Other,Yes,0
Q957RJ6LFE,64.0,108882,189327,456,42,4,13.73,48,0.59,Master's,Full-time,Married,No,No,Education,Yes,0
BCKHMIGTMB,61.0,60930,139488,768,13,3,22.5,48,0.33,Bachelor's,Full-time,Single,No,No,Education,Yes,0
IGD2QN2OWL,31.0,31372,62750,547,2,3,15.59,36,0.39,Bachelor's,Unemployed,Single,No,No,Other,No,1
YONA878IOV,22.0,116111,83109,800,56,2,3.09,36,0.8,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,0
JBVW2GTMHW,27.0,120505,104453,589,110,4,11.36,60,0.2,Master's,Full-time,Divorced,No,Yes,Auto,Yes,0
ALWXV5VPL1,56.0,107602,182498,750,119,3,21.74,24,0.22,Bachelor's,Part-time,Single,Yes,No,Other,No,0
